root_comment_id,root_emotion,total_replies,same_emotion_count,propagation_rate,reply_emotion_distribution
Ugx1h6YrXxe1pGTtSn14AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzT9nXmSSCzeAfgfdp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgxH1mC3DWxMaxHTbZh4AaABAg,surprise,1,0,0.0,{'anger': 1}
UgxGBS_N2eI60yXC96N4AaABAg,neutral,4,2,0.5,"{'neutral': 2, 'disgust': 2}"
UgzbO-QRPETBARB2C-B4AaABAg,anger,7,1,0.14285714285714285,"{'sadness': 1, 'surprise': 1, 'neutral': 3, 'anger': 1, 'fear': 1}"
Ugy7wwyGN8rdHagAFa14AaABAg,surprise,1,0,0.0,{'fear': 1}
Ugy6OetP95JtiTkDz6R4AaABAg,disgust,1,0,0.0,{'surprise': 1}
Ugz6FXT_qjByFq_8P154AaABAg,sadness,12,0,0.0,"{'disgust': 4, 'surprise': 1, 'neutral': 4, 'fear': 1, 'anger': 2}"
Ugxor3uY3weLpchX4Nh4AaABAg,neutral,4,3,0.75,"{'neutral': 3, 'surprise': 1}"
Ugx5KKipbvEcpEC_lXp4AaABAg,neutral,5,3,0.6,"{'anger': 1, 'neutral': 3, 'sadness': 1}"
UgxZELpOVYnl7ccOpTh4AaABAg,neutral,19,11,0.5789473684210527,"{'anger': 3, 'neutral': 11, 'surprise': 2, 'disgust': 2, 'joy': 1}"
Ugx635zdAGqyrbcI6_t4AaABAg,anger,4,1,0.25,"{'neutral': 2, 'anger': 1, 'sadness': 1}"
UgyoT_XGrNwuM2drlBF4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxhdtQnlGm1g01Fn-l4AaABAg,disgust,2,0,0.0,{'neutral': 2}
UgzxAscG0E_Yvfq7vSd4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugzt3-UjBj8vXc9jVs94AaABAg,disgust,1,0,0.0,{'anger': 1}
Ugw2DMiMLnCanrqgHO94AaABAg,disgust,8,1,0.125,"{'disgust': 1, 'neutral': 6, 'surprise': 1}"
UgwmegiHRHtYS9wHvzx4AaABAg,neutral,6,3,0.5,"{'fear': 1, 'neutral': 3, 'disgust': 2}"
UgwTwmv_QzB24IUOxCN4AaABAg,joy,4,0,0.0,"{'sadness': 1, 'neutral': 1, 'disgust': 2}"
UgwQas-Ru6Bz41XRECZ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzJ4oq9llO4Dm4w4314AaABAg,surprise,3,1,0.3333333333333333,"{'surprise': 1, 'neutral': 1, 'anger': 1}"
UgyWtprxtpVV4Mt2zvl4AaABAg,disgust,89,11,0.12359550561797752,"{'disgust': 11, 'neutral': 37, 'fear': 4, 'anger': 32, 'surprise': 4, 'joy': 1}"
UgwgSSNzle68B6adUVZ4AaABAg,neutral,5,4,0.8,"{'neutral': 4, 'anger': 1}"
UgwAYLT8IoQYs1iS_ix4AaABAg,fear,11,1,0.09090909090909091,"{'anger': 1, 'surprise': 2, 'sadness': 3, 'disgust': 2, 'neutral': 2, 'fear': 1}"
UgyiZEOCzd2vMXqKUwt4AaABAg,anger,66,23,0.3484848484848485,"{'neutral': 24, 'anger': 23, 'fear': 2, 'disgust': 9, 'surprise': 4, 'sadness': 3, 'joy': 1}"
UgxyBL2a5arqAw4bRI54AaABAg,fear,1,0,0.0,{'sadness': 1}
UgwZdXq5cueVzKrwZFh4AaABAg,neutral,3,3,1.0,{'neutral': 3}
UgyUrNhlyEZT019uCDF4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'disgust': 1}"
UgzfMCjGVYBZnNrpXsR4AaABAg,anger,12,6,0.5,"{'anger': 6, 'neutral': 5, 'fear': 1}"
UgxLcDTC6wFcAZ-pD1J4AaABAg,neutral,1,0,0.0,{'fear': 1}
Ugyj0yETD9EPwtL-mLJ4AaABAg,anger,2,1,0.5,"{'anger': 1, 'disgust': 1}"
Ugza1XsHEC5CIQZf8x94AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugydn2bPDlcUAsqD-qx4AaABAg,neutral,4,3,0.75,"{'neutral': 3, 'anger': 1}"
Ugyme5g6EjRnyLP0slZ4AaABAg,fear,1,0,0.0,{'disgust': 1}
Ugy1PZHi8GsKi1Rqb1V4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgwV5uyloH5t0iKajId4AaABAg,surprise,24,1,0.041666666666666664,"{'neutral': 9, 'disgust': 6, 'anger': 5, 'sadness': 1, 'fear': 1, 'joy': 1, 'surprise': 1}"
UgxPjfouV2KM8EDGKH14AaABAg,joy,1,0,0.0,{'fear': 1}
UgyGuau0e5XwhOiNT9F4AaABAg,anger,2,0,0.0,"{'neutral': 1, 'fear': 1}"
UgyMABf-xjMUJhbs5T94AaABAg,neutral,4,2,0.5,"{'fear': 2, 'neutral': 2}"
UgzAziVEKh2bKjdd0d94AaABAg,anger,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
Ugzik8IbWq0MU9VN3g14AaABAg,neutral,6,3,0.5,"{'neutral': 3, 'fear': 1, 'anger': 1, 'disgust': 1}"
Ugz26WSAFE4-eudvGyt4AaABAg,disgust,7,1,0.14285714285714285,"{'neutral': 3, 'disgust': 1, 'surprise': 2, 'anger': 1}"
UgzziEFaJ4TzyttbxzF4AaABAg,disgust,1,0,0.0,{'anger': 1}
Ugy1QkTfv-mV99iwHWt4AaABAg,anger,8,0,0.0,"{'neutral': 3, 'fear': 2, 'surprise': 1, 'disgust': 2}"
UgxMk9ZkAV6eHl2PO5R4AaABAg,disgust,16,1,0.0625,"{'neutral': 8, 'fear': 3, 'surprise': 1, 'anger': 2, 'disgust': 1, 'joy': 1}"
UgzDrVfBCeCKhFolCc54AaABAg,joy,22,2,0.09090909090909091,"{'neutral': 14, 'anger': 4, 'joy': 2, 'disgust': 1, 'fear': 1}"
Ugypyq4ks8rb2dVOTUt4AaABAg,joy,6,0,0.0,"{'neutral': 2, 'anger': 1, 'disgust': 2, 'surprise': 1}"
UgzKq1xGITCbR5nO8cZ4AaABAg,neutral,9,3,0.3333333333333333,"{'anger': 2, 'surprise': 2, 'neutral': 3, 'sadness': 1, 'fear': 1}"
UgxG6FAw-DvSBxt7st54AaABAg,neutral,13,5,0.38461538461538464,"{'anger': 4, 'fear': 1, 'surprise': 2, 'neutral': 5, 'joy': 1}"
Ugz7a-Sdpc5pRnqjhxJ4AaABAg,neutral,20,9,0.45,"{'neutral': 9, 'anger': 3, 'disgust': 5, 'joy': 1, 'fear': 2}"
Ugw-wy9uLAkMCiM_g7t4AaABAg,fear,8,1,0.125,"{'neutral': 3, 'surprise': 3, 'fear': 1, 'disgust': 1}"
UgynnF6nlNGZMyWrzAt4AaABAg,neutral,31,14,0.45161290322580644,"{'neutral': 14, 'fear': 4, 'surprise': 3, 'anger': 8, 'disgust': 1, 'joy': 1}"
UgzDtJ4uL9nZVNXeU7N4AaABAg,sadness,2,1,0.5,"{'neutral': 1, 'sadness': 1}"
Ugyf0DdPLy_Ns1B4LDx4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwSQRLTFbzjjkuqmgp4AaABAg,anger,5,1,0.2,"{'neutral': 3, 'anger': 1, 'surprise': 1}"
UgxAXWJpoP67tbW2eyB4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgwfUsD3CO3OPRBUial4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgySeoWJG9Jgv5IXrap4AaABAg,neutral,2,0,0.0,"{'disgust': 1, 'surprise': 1}"
UgyUhzoYnje_OuQd5kN4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxyekAWpvRSpp1P1Ml4AaABAg,surprise,1,0,0.0,{'anger': 1}
Ugyt9iuUYpqZJ9JJTm54AaABAg,sadness,2,0,0.0,"{'anger': 1, 'disgust': 1}"
UgyJrvoww-Vj3ma4iLV4AaABAg,joy,2,0,0.0,{'sadness': 2}
Ugxdemnjy7p_FHKGZf14AaABAg,disgust,1,1,1.0,{'disgust': 1}
Ugy2y6DdAeOMwh89fgJ4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgyGPoXn6wtDkdmP-Nh4AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
UgxX808K8MA3G_Gy4v14AaABAg,surprise,1,0,0.0,{'joy': 1}
Ugx3yey-zOVntVPbKuZ4AaABAg,disgust,4,1,0.25,"{'surprise': 1, 'anger': 2, 'disgust': 1}"
Ugz74VM49VJTBxXrbLl4AaABAg,anger,4,2,0.5,"{'anger': 2, 'disgust': 1, 'neutral': 1}"
UgwHk19M5ISK3aTnj054AaABAg,anger,1,1,1.0,{'anger': 1}
UgzpmjGol7_vY2xNY5p4AaABAg,neutral,1,0,0.0,{'joy': 1}
UgyXykZaNat5F9QLhEp4AaABAg,neutral,2,0,0.0,{'anger': 2}
UgxW98VHIERK1tBcMep4AaABAg,sadness,4,2,0.5,"{'sadness': 2, 'neutral': 2}"
UgzLA9dzd_rpOwjWTTZ4AaABAg,joy,1,0,0.0,{'neutral': 1}
Ugx4HuSK_NHe70UlVXl4AaABAg,neutral,2,0,0.0,{'anger': 2}
UgyQD9eup34AYPB37Pl4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzVArbPsN_Eade8aLh4AaABAg,neutral,5,3,0.6,"{'neutral': 3, 'anger': 2}"
UgxOEk9ohuIgswIqIpF4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxeS1lX66guepikrKh4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyXOHah2DYVA0zZiBV4AaABAg,neutral,1,0,0.0,{'joy': 1}
UgwJzd_UkptqM82GHNJ4AaABAg,joy,1,0,0.0,{'neutral': 1}
Ugyss4ofDZp_phrGxPp4AaABAg,sadness,2,0,0.0,"{'neutral': 1, 'joy': 1}"
Ugx2B5MQ5imgqIgm7J54AaABAg,fear,2,1,0.5,"{'fear': 1, 'surprise': 1}"
Ugzt3HTExnTZ8lbxYXp4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyGavjHXv1vlLpf-U14AaABAg,disgust,1,0,0.0,{'sadness': 1}
Ugxc_XtrP6uy-cQZc2p4AaABAg,neutral,2,2,1.0,{'neutral': 2}
Ugz6SMZvKf1KUs_0eu94AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxXtCQTEPUixD2lrfV4AaABAg,anger,1,1,1.0,{'anger': 1}
Ugw6OkhILgMVEgN1yBV4AaABAg,anger,1,1,1.0,{'anger': 1}
Ugx56BzlUAqX_Qp_2mB4AaABAg,joy,1,0,0.0,{'neutral': 1}
UgztrytbjuX6k1d1ahd4AaABAg,neutral,2,1,0.5,"{'neutral': 1, 'anger': 1}"
UgzUPMt9_-jw_SU1EGZ4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgxEzl1iPaVD4jcs2DN4AaABAg,joy,1,0,0.0,{'neutral': 1}
UgwoY90iy895uAHP38t4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgxKzy2E3t2Q1ZwWj-x4AaABAg,disgust,66,18,0.2727272727272727,"{'sadness': 2, 'disgust': 18, 'neutral': 17, 'anger': 24, 'joy': 3, 'surprise': 2}"
UgyHOBDejmROp2Tq2lV4AaABAg,anger,7,2,0.2857142857142857,"{'neutral': 4, 'anger': 2, 'surprise': 1}"
UgyFICKk8ftmqVgySk94AaABAg,anger,3,0,0.0,"{'fear': 1, 'surprise': 1, 'neutral': 1}"
UgzTro2J3zlB4YJu0-14AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
UgywBoc8mWLSvUhZMup4AaABAg,surprise,5,1,0.2,"{'disgust': 2, 'sadness': 1, 'anger': 1, 'surprise': 1}"
Ugw689YYRkIXDFItml54AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugyq7cmwmjlMZ8-kyId4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgwUqiA4WE7ovOHzBEN4AaABAg,anger,2,1,0.5,"{'anger': 1, 'surprise': 1}"
Ugw8VNdrcp7ekditK594AaABAg,disgust,43,7,0.16279069767441862,"{'anger': 6, 'neutral': 27, 'disgust': 7, 'surprise': 3}"
UgxNveis7BA-B_5M6ft4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzxDDZnYtIdW4hqhul4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgzQqL795Y4sXbgZdIB4AaABAg,anger,8,4,0.5,"{'fear': 1, 'anger': 4, 'sadness': 1, 'surprise': 1, 'neutral': 1}"
UgwgxJPu618J5T5JJ8J4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgwLWRHTCu_pPtcyK-t4AaABAg,surprise,1,0,0.0,{'anger': 1}
Ugwrn5R26jqPyGNIZ3B4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgzRssi3DSXVIlq4-Hh4AaABAg,fear,4,0,0.0,"{'anger': 1, 'neutral': 3}"
UgzCsN6mZHTKyMuCLQ14AaABAg,fear,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
Ugwzyte4FT6w_Reuv6t4AaABAg,disgust,2,0,0.0,{'neutral': 2}
UgwUmeFtcoADaUScRp54AaABAg,neutral,4,3,0.75,"{'disgust': 1, 'neutral': 3}"
Ugxt12s1xgTyDic0p5x4AaABAg,neutral,3,2,0.6666666666666666,"{'neutral': 2, 'anger': 1}"
UgxdIqV8Xn_gxW_o0np4AaABAg,neutral,4,2,0.5,"{'anger': 1, 'neutral': 2, 'sadness': 1}"
UgzfXUetnKZtV7YeXoV4AaABAg,neutral,12,3,0.25,"{'sadness': 1, 'disgust': 4, 'anger': 3, 'joy': 1, 'neutral': 3}"
Ugwb9ZzncwFcR_amhHp4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxfeukqMignlMnRQ1d4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgxRvjEZ7suBync4LD14AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugy5mxR8ybJ_ZrRSxB94AaABAg,surprise,4,0,0.0,"{'disgust': 2, 'neutral': 1, 'anger': 1}"
UgxQuNfkAo9OeaVPnjJ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugx7gjSehjkAxfBgHyB4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgysSEiXn7b3mF3xwkt4AaABAg,disgust,1,0,0.0,{'fear': 1}
UgzHSkkI8LWapv0cLaV4AaABAg,joy,12,1,0.08333333333333333,"{'sadness': 3, 'surprise': 1, 'neutral': 5, 'anger': 1, 'disgust': 1, 'joy': 1}"
UgzeDB0jvMptzEnP6jp4AaABAg,fear,41,0,0.0,"{'anger': 12, 'neutral': 20, 'disgust': 2, 'surprise': 4, 'joy': 3}"
UgzNixucC-kdzVWuX7p4AaABAg,disgust,52,4,0.07692307692307693,"{'surprise': 8, 'neutral': 31, 'disgust': 4, 'anger': 6, 'fear': 1, 'sadness': 2}"
UgyJ4mLIOXRfqmiwXt54AaABAg,neutral,2,0,0.0,"{'fear': 1, 'anger': 1}"
UgyHnjnQSmj-lMYCFYN4AaABAg,anger,26,8,0.3076923076923077,"{'neutral': 12, 'anger': 8, 'disgust': 2, 'surprise': 2, 'fear': 2}"
UgxDU2yDVpVDwSrkfdF4AaABAg,neutral,3,3,1.0,{'neutral': 3}
UgweX_a5tzKUU4Z2pYZ4AaABAg,neutral,2,1,0.5,"{'anger': 1, 'neutral': 1}"
Ugw7lGrOxbUkGpgHrO94AaABAg,fear,7,0,0.0,"{'disgust': 2, 'neutral': 3, 'anger': 2}"
Ugx2JS7v_n4c2_6hlMJ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugzibv_3er3sEKkxvJp4AaABAg,neutral,2,0,0.0,"{'anger': 1, 'joy': 1}"
UgwjCD5-8k3gDKW6bHh4AaABAg,sadness,1,0,0.0,{'neutral': 1}
UgyKmiTURsO5mUply594AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzVUBrD3jC6gvnl61V4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgwgqnjZCSXvnXLT6ll4AaABAg,neutral,4,2,0.5,"{'neutral': 2, 'surprise': 1, 'fear': 1}"
UgxroFCf9yDzVrcufFZ4AaABAg,disgust,1,0,0.0,{'neutral': 1}
Ugw0PNbZXHHVynDfmol4AaABAg,surprise,1,1,1.0,{'surprise': 1}
UgwakhgFJW2vFwaIoRF4AaABAg,anger,1,0,0.0,{'sadness': 1}
UgyvPT1nfC9Pe7uhkb94AaABAg,disgust,1,0,0.0,{'anger': 1}
UgzIi4LftCGrfsHrA0p4AaABAg,disgust,2,0,0.0,"{'anger': 1, 'neutral': 1}"
UgwsduC5abaFanvywWN4AaABAg,disgust,6,1,0.16666666666666666,"{'neutral': 2, 'surprise': 1, 'anger': 1, 'disgust': 1, 'fear': 1}"
Ugwe01viy0jyGcm2-QV4AaABAg,fear,2,0,0.0,{'neutral': 2}
UgxGRfnL_72G9lI4MfZ4AaABAg,neutral,1,0,0.0,{'sadness': 1}
UgzfKN4ddUPg1hXU-P14AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz05qQToyP71TUY5Xd4AaABAg,disgust,12,3,0.25,"{'surprise': 2, 'fear': 2, 'disgust': 3, 'neutral': 3, 'anger': 2}"
UgzV99k5TMudb7skbQh4AaABAg,neutral,6,3,0.5,"{'neutral': 3, 'anger': 2, 'disgust': 1}"
UgxCr8VqcB8lG87XXul4AaABAg,anger,49,13,0.2653061224489796,"{'surprise': 5, 'neutral': 20, 'anger': 13, 'disgust': 8, 'fear': 2, 'joy': 1}"
UgzOOvTuCWR_HdHDKaV4AaABAg,anger,6,2,0.3333333333333333,"{'anger': 2, 'neutral': 3, 'disgust': 1}"
UgzyVJOdmIQ26sdbiuJ4AaABAg,anger,1,0,0.0,{'sadness': 1}
UgwY2OGtwAwCV75L27F4AaABAg,neutral,1,0,0.0,{'joy': 1}
UgxN0ANT_8PPpJG-Si54AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzB4dkn_JFBZSR6wkx4AaABAg,anger,1,0,0.0,{'fear': 1}
UgwgZG_r0y5P2A5TSPZ4AaABAg,neutral,30,18,0.6,"{'neutral': 18, 'joy': 2, 'fear': 1, 'disgust': 4, 'anger': 4, 'surprise': 1}"
UgxcoYAYMlCCvumRdS94AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgzFuqRjxRT9ZuGkkHp4AaABAg,joy,3,0,0.0,"{'neutral': 2, 'anger': 1}"
Ugyb9goK_AjYGa-vB-l4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxIEm_62gImYkRNZZp4AaABAg,sadness,10,1,0.1,"{'disgust': 1, 'anger': 2, 'neutral': 6, 'sadness': 1}"
UgxHrid1Kq1t_0zsW-94AaABAg,surprise,1,0,0.0,{'sadness': 1}
UgymZwhZDah2N0riiVx4AaABAg,disgust,19,3,0.15789473684210525,"{'sadness': 1, 'neutral': 7, 'joy': 2, 'anger': 5, 'disgust': 3, 'fear': 1}"
UgyE1E-4TqFkgplk3sZ4AaABAg,neutral,1,0,0.0,{'fear': 1}
UgyQ1AwOg2_eO7mHMft4AaABAg,anger,1,0,0.0,{'disgust': 1}
UgwyyKnu22mFglf-z5F4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxzZQayLNvdm6OSdA94AaABAg,neutral,1,0,0.0,{'disgust': 1}
Ugx6tT8VWaMzd88qYUV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz6baP73REsyyH2P6Z4AaABAg,fear,15,0,0.0,"{'neutral': 10, 'anger': 3, 'disgust': 1, 'surprise': 1}"
UgwcnNCVPfIySbrYrGB4AaABAg,neutral,13,7,0.5384615384615384,"{'neutral': 7, 'joy': 3, 'fear': 1, 'anger': 2}"
Ugx6vo3aRSd2Nw_eVVt4AaABAg,neutral,5,2,0.4,"{'neutral': 2, 'joy': 1, 'disgust': 1, 'anger': 1}"
UgwgtX1BzX3h5EWPGl54AaABAg,neutral,3,3,1.0,{'neutral': 3}
UgxS66ERtjeT3O18B6J4AaABAg,surprise,8,3,0.375,"{'surprise': 3, 'neutral': 2, 'disgust': 3}"
UgzNLz6Rat5urEM3V2t4AaABAg,neutral,6,3,0.5,"{'disgust': 2, 'neutral': 3, 'surprise': 1}"
Ugy1gZvSJNYaEdAlnid4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugx02oeZhaKXOFJfGCJ4AaABAg,disgust,13,2,0.15384615384615385,"{'neutral': 9, 'disgust': 2, 'surprise': 1, 'anger': 1}"
UgzWKQs9-9Nh3pPtb0l4AaABAg,sadness,3,0,0.0,"{'fear': 1, 'disgust': 1, 'neutral': 1}"
Ugw6eCr-Km1SNT-5sN94AaABAg,neutral,17,10,0.5882352941176471,"{'anger': 4, 'neutral': 10, 'fear': 2, 'surprise': 1}"
Ugx2aMb-gTx2Jn5xF-V4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgzcbmH18DfXtmkrsDZ4AaABAg,neutral,2,0,0.0,"{'anger': 1, 'fear': 1}"
Ugyh_n98aFtuLHn69Ht4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgzSOmyMb4vEXAcCA354AaABAg,anger,2,0,0.0,"{'neutral': 1, 'fear': 1}"
UgyYIoS1osj2JcrCZpZ4AaABAg,surprise,1,0,0.0,{'neutral': 1}
UgxsafUAEIcEPrfvqyl4AaABAg,anger,5,1,0.2,"{'anger': 1, 'disgust': 1, 'fear': 1, 'neutral': 2}"
UgzmoENgDEcTvb3boGh4AaABAg,neutral,6,3,0.5,"{'neutral': 3, 'sadness': 1, 'disgust': 2}"
UgyDytKBkB8p_RUCZ9B4AaABAg,neutral,7,3,0.42857142857142855,"{'neutral': 3, 'surprise': 1, 'disgust': 1, 'fear': 2}"
Ugy36eRAPY_DL_gZTcF4AaABAg,neutral,8,7,0.875,"{'neutral': 7, 'surprise': 1}"
UgxKf9XBY2-GYlxU5l54AaABAg,neutral,4,4,1.0,{'neutral': 4}
UgzLvzjPyBh3sw29p7B4AaABAg,anger,3,0,0.0,"{'disgust': 2, 'neutral': 1}"
Ugx_dyiECg0TT4v6hCh4AaABAg,disgust,2,0,0.0,{'neutral': 2}
UgxCfu0Q34OYlJRxo7F4AaABAg,sadness,3,0,0.0,{'neutral': 3}
UgyB0CuhrCOTkJJxLHN4AaABAg,surprise,1,0,0.0,{'anger': 1}
UgyAjROTp_PFaiasx414AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwMScL2WLpCX1hgJh54AaABAg,neutral,3,2,0.6666666666666666,"{'anger': 1, 'neutral': 2}"
Ugw7X_OvmzLqSKWaIoF4AaABAg,anger,2,0,0.0,{'neutral': 2}
Ugwe5NQ0aEHGmzX7ApV4AaABAg,disgust,5,2,0.4,"{'neutral': 2, 'anger': 1, 'disgust': 2}"
Ugw6rFrl6c9fympabn14AaABAg,neutral,1,0,0.0,{'anger': 1}
UgxJ_dG74xUpWVhMX3B4AaABAg,disgust,1,0,0.0,{'fear': 1}
UgxR3eNswSRJFjD5Ipx4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgzaJZb0j8Ll4w-zopZ4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyUUn-3XmHRknfWZvp4AaABAg,neutral,3,1,0.3333333333333333,"{'disgust': 1, 'neutral': 1, 'anger': 1}"
UgwvNAZiM__RI2iJbyd4AaABAg,neutral,15,3,0.2,"{'sadness': 4, 'anger': 3, 'neutral': 3, 'surprise': 1, 'joy': 1, 'disgust': 3}"
UgxeXgJf-f_LgoaxRbF4AaABAg,anger,1,1,1.0,{'anger': 1}
UgzcWCRcAFH2jKICA8t4AaABAg,neutral,1,0,0.0,{'surprise': 1}
UgyYAeDsjJq05Nhw-5l4AaABAg,anger,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
Ugy2E9wj-6Gjb3r2igx4AaABAg,disgust,2,1,0.5,"{'neutral': 1, 'disgust': 1}"
Ugxc5D_h846fZ1OpKl14AaABAg,fear,1,0,0.0,{'anger': 1}
Ugzp9FauJLzN48P8t7N4AaABAg,disgust,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
Ugx6tYcni3vyv8CtDRR4AaABAg,neutral,2,1,0.5,"{'disgust': 1, 'neutral': 1}"
Ugx1zvDEqE_mxBgjPI94AaABAg,surprise,14,3,0.21428571428571427,"{'surprise': 3, 'sadness': 1, 'neutral': 7, 'anger': 3}"
UgwhAtUGqgtQzPnUne54AaABAg,joy,1,0,0.0,{'neutral': 1}
UgzmkDTdnuYoETCrUVh4AaABAg,fear,2,1,0.5,"{'fear': 1, 'neutral': 1}"
UgwPBNh4P5YrRhWhwWR4AaABAg,neutral,2,2,1.0,{'neutral': 2}
UgyWnM8xc4VpDpm26aB4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgyRe-LFVKAxwG-oPKN4AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgyA_5kF8N_O-BjYrW94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgzAZm4RaoBYriIENll4AaABAg,surprise,2,1,0.5,"{'surprise': 1, 'neutral': 1}"
UgzipRkZrg-v2bl6u5Z4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgzBz4VxI2cWLGIjrtJ4AaABAg,neutral,6,5,0.8333333333333334,"{'neutral': 5, 'anger': 1}"
Ugz5aljJv6SnKNjPAUR4AaABAg,fear,1,0,0.0,{'disgust': 1}
UgxSJmcZKsmvfvdDZlZ4AaABAg,neutral,10,5,0.5,"{'neutral': 5, 'disgust': 1, 'fear': 1, 'anger': 3}"
UgyDROM-FFszUH8WeFR4AaABAg,anger,1,0,0.0,{'neutral': 1}
UgycwVU42Ge5VT9JrzF4AaABAg,fear,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
Ugy7gYtosNflXSMPq7N4AaABAg,fear,1,0,0.0,{'neutral': 1}
UgwWoC1wluRRD3IJVKx4AaABAg,neutral,1,0,0.0,{'anger': 1}
UgwZIfss0kOg-iNrr0h4AaABAg,sadness,2,1,0.5,"{'anger': 1, 'sadness': 1}"
UgxV5vn9Uqn5GEGolG94AaABAg,disgust,1,0,0.0,{'neutral': 1}
UgwcsZ70FId6h1DQPNV4AaABAg,anger,2,0,0.0,"{'sadness': 1, 'disgust': 1}"
Ugwp1FrVOcANwURcOl54AaABAg,neutral,10,4,0.4,"{'anger': 2, 'disgust': 1, 'neutral': 4, 'surprise': 3}"
Ugx-2Gp7RxLc80CG4RV4AaABAg,neutral,1,1,1.0,{'neutral': 1}
Ugz2IythxBMrL0OV4Fl4AaABAg,surprise,1,1,1.0,{'surprise': 1}
Ugz0e3B4J7QnUxR5AI94AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugwj0aLnC7q4Jt0bSq54AaABAg,neutral,1,0,0.0,{'surprise': 1}
Ugxs0uRuXAyQvnLiX4d4AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgyMbjr66hRzlEBaBjR4AaABAg,neutral,8,2,0.25,"{'anger': 5, 'sadness': 1, 'neutral': 2}"
UgybM9-Clw_GEM4OID94AaABAg,neutral,1,1,1.0,{'neutral': 1}
UgwWZ3fQH2e19od9J8Z4AaABAg,surprise,1,0,0.0,{'fear': 1}
Ugyb0QzS2eDTIS3E65d4AaABAg,joy,7,0,0.0,"{'anger': 1, 'disgust': 2, 'neutral': 3, 'surprise': 1}"
Ugzd7nVVloxphSRw9cx4AaABAg,surprise,2,0,0.0,"{'disgust': 1, 'neutral': 1}"
UgwUWZIgMQR_pIm4FF14AaABAg,joy,9,0,0.0,"{'surprise': 1, 'neutral': 6, 'anger': 1, 'sadness': 1}"
Ugx0FkYvSW6dFATM6AR4AaABAg,joy,1,0,0.0,{'neutral': 1}
UgxqV-Bmg_LmDkN_XRN4AaABAg,surprise,1,1,1.0,{'surprise': 1}
