root_comment_id,root_emotion,root_sentiment,total_replies,same_emotion_count,emotion_propagation_rate,same_sentiment_count,sentiment_propagation_rate,reply_emotion_distribution,reply_sentiment_distribution
UgyBWMC0pPCFDCjXjit4AaABAg,neutral,positive,3,3,1,1,0.333333333,{'neutral': 3},"{'positive': 1, 'neutral': 2}"
UgwVVhuKus9PO05PLDR4AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgwKZM3V7F7fAkI84G54AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxN2vnY27Upv_1iFtt4AaABAg,disgust,negative,1,1,1,0,0,{'disgust': 1},{'positive': 1}
UgxBjHzzPKadUTUyS5t4AaABAg,anger,negative,2,0,0,2,1,"{'neutral': 1, 'fear': 1}",{'negative': 2}
UgwBnmjkzEWMcIm_GbZ4AaABAg,disgust,neutral,2,0,0,2,1,{'neutral': 2},{'neutral': 2}
UgyeYyQHtd4H-ITMw_R4AaABAg,anger,negative,1,1,1,1,1,{'anger': 1},{'negative': 1}
UgwmkU0zkIL_K1wJaAp4AaABAg,sadness,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgySIIAQ8QuUSB_o8S94AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgwODf4Fz7bwB_ue3pB4AaABAg,surprise,positive,2,1,0.5,0,0,"{'surprise': 1, 'disgust': 1}",{'negative': 2}
Ugx26k29x9ls-ONWov54AaABAg,disgust,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgyvC-w_FK1BmLVnrlB4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
UgzBg_mfAL6xClxhnp14AaABAg,surprise,negative,1,1,1,1,1,{'surprise': 1},{'negative': 1}
UgyO3MSdYhpsCe8XZut4AaABAg,neutral,negative,2,0,0,1,0.5,{'anger': 2},"{'positive': 1, 'negative': 1}"
Ugx5ZuiMJy771C6fnV14AaABAg,surprise,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
Ugw5VbbIgwejDQd80YV4AaABAg,fear,neutral,1,0,0,0,0,{'neutral': 1},{'negative': 1}
UgwrNGlqB_ww718y61J4AaABAg,joy,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugx1S4vo--9poE0jTHR4AaABAg,disgust,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgxL_MgdDcYKKrJ_BlZ4AaABAg,disgust,negative,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgzBA-dkqr3irwOC_1V4AaABAg,neutral,neutral,1,0,0,0,0,{'surprise': 1},{'positive': 1}
UgxzmIMY82P3Oa-ugd54AaABAg,anger,neutral,1,0,0,1,1,{'surprise': 1},{'neutral': 1}
Ugxkk1f5gpfhLe0SY8l4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
Ugxf_U3qvMDhJSI3MrR4AaABAg,disgust,negative,1,0,0,0,0,{'joy': 1},{'positive': 1}
UgyMIj36PSIPUic7uEh4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgxL74dFHH6T1ZSlqgJ4AaABAg,anger,neutral,1,1,1,0,0,{'anger': 1},{'positive': 1}
UgzxDTaf_-wc1G4HK-Z4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgxO1KgAGa3itPS-tnl4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
Ugz3sF4fhJEgIeJ0Zzd4AaABAg,sadness,negative,1,0,0,0,0,{'disgust': 1},{'neutral': 1}
UgwWdb0DlQO5K8WwJWJ4AaABAg,surprise,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugw35NG7_zAmv7HJGLl4AaABAg,anger,positive,2,1,0.5,0,0,"{'anger': 1, 'neutral': 1}","{'neutral': 1, 'negative': 1}"
UgyxrWP8mO7CsRRW2H94AaABAg,neutral,positive,4,1,0.25,0,0,"{'disgust': 3, 'neutral': 1}","{'negative': 2, 'neutral': 2}"
UgzMdel7EU1xVBeWrAB4AaABAg,neutral,negative,7,3,0.428571429,4,0.571428571,"{'fear': 2, 'neutral': 3, 'anger': 1, 'sadness': 1}","{'positive': 2, 'negative': 4, 'neutral': 1}"
UgzCYTMwTyIi5bHc8Jp4AaABAg,anger,negative,2,0,0,0,0,"{'neutral': 1, 'disgust': 1}","{'neutral': 1, 'positive': 1}"
Ugz91bOoTpiv9-xFlVV4AaABAg,neutral,neutral,4,3,0.75,3,0.75,"{'neutral': 3, 'anger': 1}","{'neutral': 3, 'negative': 1}"
UgzLSYHfPGYf_rXYxmh4AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugz2SsLyZr5BsInSnJl4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
Ugxdyp7qXNXA7Riv7-14AaABAg,joy,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugxh9axXyWj-Oej1-DV4AaABAg,neutral,positive,1,0,0,1,1,{'disgust': 1},{'positive': 1}
Ugyr3w_nGIx0x-MsQBJ4AaABAg,anger,negative,7,1,0.142857143,5,0.714285714,"{'surprise': 1, 'neutral': 4, 'disgust': 1, 'anger': 1}","{'negative': 5, 'positive': 2}"
Ugw5RnX0Sg2p26chap94AaABAg,surprise,positive,2,0,0,0,0,"{'neutral': 1, 'fear': 1}",{'negative': 2}
Ugz_oAl-HfKGxi02IdZ4AaABAg,anger,negative,52,19,0.365384615,23,0.442307692,"{'neutral': 18, 'disgust': 9, 'fear': 1, 'anger': 19, 'surprise': 2, 'sadness': 3}","{'neutral': 11, 'positive': 18, 'negative': 23}"
UgybLfBZP9GAr8w3N4d4AaABAg,disgust,positive,24,5,0.208333333,7,0.291666667,"{'neutral': 11, 'sadness': 2, 'anger': 2, 'disgust': 5, 'surprise': 1, 'fear': 2, 'joy': 1}","{'positive': 7, 'neutral': 7, 'negative': 10}"
Ugwa9lEQ47dhi6A6Ni14AaABAg,surprise,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugxb9uQrpTdnR_8sJtF4AaABAg,disgust,negative,40,10,0.25,16,0.4,"{'sadness': 1, 'surprise': 3, 'disgust': 10, 'neutral': 13, 'anger': 9, 'fear': 3, 'joy': 1}","{'neutral': 11, 'positive': 13, 'negative': 16}"
UgyeZwzMv-rKzoIFvCh4AaABAg,surprise,negative,61,2,0.032786885,29,0.475409836,"{'sadness': 4, 'anger': 18, 'neutral': 24, 'disgust': 8, 'surprise': 2, 'fear': 5}","{'negative': 29, 'positive': 16, 'neutral': 16}"
Ugx8Vvukvv9zY_UFK0Z4AaABAg,sadness,negative,4,0,0,2,0.5,"{'disgust': 1, 'anger': 1, 'neutral': 2}","{'negative': 2, 'neutral': 2}"
UgxWc0z_wtE3bbdE6R54AaABAg,sadness,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgxdUNAiags6FH2g3qN4AaABAg,surprise,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
Ugxub1LGnHgZa8iTjzx4AaABAg,disgust,negative,5,2,0.4,3,0.6,"{'disgust': 2, 'neutral': 2, 'surprise': 1}","{'negative': 3, 'neutral': 2}"
UgxoRc5jwvvDJS6F_8t4AaABAg,disgust,negative,2,1,0.5,1,0.5,"{'neutral': 1, 'disgust': 1}","{'neutral': 1, 'negative': 1}"
Ugwr5ZO1SPUYFZGrgb54AaABAg,joy,positive,20,1,0.05,5,0.25,"{'neutral': 9, 'joy': 1, 'disgust': 3, 'anger': 3, 'fear': 3, 'surprise': 1}","{'neutral': 6, 'positive': 5, 'negative': 9}"
UgzWpiiKyA2vwXXSf5Z4AaABAg,neutral,neutral,7,7,1,3,0.428571429,{'neutral': 7},"{'positive': 3, 'neutral': 3, 'negative': 1}"
UgwLQGja3cxgJWgrz6t4AaABAg,anger,positive,56,12,0.214285714,15,0.267857143,"{'neutral': 23, 'disgust': 14, 'anger': 12, 'joy': 2, 'surprise': 2, 'fear': 3}","{'neutral': 18, 'positive': 15, 'negative': 23}"
UgyZIFBOJZ8voBU4dI94AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgwHATzd3QdDYOiesmV4AaABAg,joy,positive,5,0,0,1,0.2,"{'disgust': 1, 'neutral': 3, 'anger': 1}","{'negative': 3, 'positive': 1, 'neutral': 1}"
UgwvD0qH001tLbcnuVt4AaABAg,neutral,positive,16,8,0.5,5,0.3125,"{'anger': 6, 'neutral': 8, 'surprise': 2}","{'negative': 7, 'neutral': 4, 'positive': 5}"
UgzVNR4qwF9Et-5irGF4AaABAg,disgust,negative,8,3,0.375,4,0.5,"{'disgust': 3, 'sadness': 1, 'neutral': 3, 'anger': 1}","{'negative': 4, 'neutral': 3, 'positive': 1}"
UgwIa_OVyjzFARnalNl4AaABAg,anger,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgxDNUmkuQNoKsn0Oxd4AaABAg,joy,positive,144,1,0.006944444,42,0.291666667,"{'disgust': 21, 'anger': 41, 'sadness': 6, 'fear': 6, 'neutral': 54, 'surprise': 15, 'joy': 1}","{'negative': 76, 'neutral': 26, 'positive': 42}"
UgymZoyeBEMkmOc0N-h4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgzFEQgeN3p8UYr6gFZ4AaABAg,neutral,neutral,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugy0h652vPc694di9YR4AaABAg,neutral,negative,3,1,0.333333333,0,0,"{'anger': 1, 'surprise': 1, 'neutral': 1}","{'neutral': 1, 'positive': 2}"
Ugyi3hAG2AaVRFZc3ux4AaABAg,neutral,neutral,7,2,0.285714286,3,0.428571429,"{'anger': 2, 'surprise': 3, 'neutral': 2}","{'negative': 2, 'neutral': 3, 'positive': 2}"
Ugx1h6YrXxe1pGTtSn14AaABAg,neutral,positive,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgzT9nXmSSCzeAfgfdp4AaABAg,neutral,neutral,1,1,1,0,0,{'neutral': 1},{'negative': 1}
UgxH1mC3DWxMaxHTbZh4AaABAg,surprise,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
UgxGBS_N2eI60yXC96N4AaABAg,neutral,neutral,4,2,0.5,1,0.25,"{'neutral': 2, 'disgust': 2}","{'negative': 3, 'neutral': 1}"
UgzbO-QRPETBARB2C-B4AaABAg,anger,positive,7,1,0.142857143,3,0.428571429,"{'sadness': 1, 'surprise': 1, 'neutral': 3, 'anger': 1, 'fear': 1}","{'negative': 3, 'positive': 3, 'neutral': 1}"
Ugy7wwyGN8rdHagAFa14AaABAg,surprise,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
Ugy6OetP95JtiTkDz6R4AaABAg,disgust,negative,1,0,0,1,1,{'surprise': 1},{'negative': 1}
Ugz6FXT_qjByFq_8P154AaABAg,sadness,negative,12,0,0,8,0.666666667,"{'disgust': 4, 'surprise': 1, 'neutral': 4, 'fear': 1, 'anger': 2}","{'positive': 2, 'neutral': 2, 'negative': 8}"
Ugxor3uY3weLpchX4Nh4AaABAg,neutral,neutral,4,3,0.75,3,0.75,"{'neutral': 3, 'surprise': 1}","{'neutral': 3, 'negative': 1}"
Ugx5KKipbvEcpEC_lXp4AaABAg,neutral,neutral,5,3,0.6,1,0.2,"{'anger': 1, 'neutral': 3, 'sadness': 1}","{'positive': 2, 'negative': 2, 'neutral': 1}"
UgxZELpOVYnl7ccOpTh4AaABAg,neutral,positive,19,11,0.578947368,8,0.421052632,"{'anger': 3, 'neutral': 11, 'surprise': 2, 'disgust': 2, 'joy': 1}","{'positive': 8, 'neutral': 9, 'negative': 2}"
Ugx635zdAGqyrbcI6_t4AaABAg,anger,negative,4,1,0.25,1,0.25,"{'neutral': 2, 'anger': 1, 'sadness': 1}","{'neutral': 2, 'negative': 1, 'positive': 1}"
UgyoT_XGrNwuM2drlBF4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxhdtQnlGm1g01Fn-l4AaABAg,disgust,negative,2,0,0,0,0,{'neutral': 2},"{'positive': 1, 'neutral': 1}"
UgzxAscG0E_Yvfq7vSd4AaABAg,neutral,positive,1,1,1,1,1,{'neutral': 1},{'positive': 1}
Ugzt3-UjBj8vXc9jVs94AaABAg,disgust,negative,1,0,0,0,0,{'anger': 1},{'neutral': 1}
Ugw2DMiMLnCanrqgHO94AaABAg,disgust,neutral,8,1,0.125,2,0.25,"{'disgust': 1, 'neutral': 6, 'surprise': 1}","{'negative': 4, 'positive': 2, 'neutral': 2}"
UgwmegiHRHtYS9wHvzx4AaABAg,neutral,neutral,6,3,0.5,3,0.5,"{'fear': 1, 'neutral': 3, 'disgust': 2}","{'negative': 3, 'neutral': 3}"
UgwTwmv_QzB24IUOxCN4AaABAg,joy,positive,4,0,0,2,0.5,"{'sadness': 1, 'neutral': 1, 'disgust': 2}","{'negative': 2, 'positive': 2}"
UgwQas-Ru6Bz41XRECZ4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgzJ4oq9llO4Dm4w4314AaABAg,surprise,neutral,3,1,0.333333333,3,1,"{'surprise': 1, 'neutral': 1, 'anger': 1}",{'neutral': 3}
UgyWtprxtpVV4Mt2zvl4AaABAg,disgust,negative,89,11,0.123595506,40,0.449438202,"{'disgust': 11, 'neutral': 37, 'fear': 4, 'anger': 32, 'surprise': 4, 'joy': 1}","{'negative': 40, 'neutral': 28, 'positive': 21}"
UgwgSSNzle68B6adUVZ4AaABAg,neutral,negative,5,4,0.8,2,0.4,"{'neutral': 4, 'anger': 1}","{'neutral': 3, 'negative': 2}"
UgwAYLT8IoQYs1iS_ix4AaABAg,fear,negative,11,1,0.090909091,4,0.363636364,"{'anger': 1, 'surprise': 2, 'sadness': 3, 'disgust': 2, 'neutral': 2, 'fear': 1}","{'negative': 4, 'positive': 3, 'neutral': 4}"
UgyiZEOCzd2vMXqKUwt4AaABAg,anger,positive,66,23,0.348484848,16,0.242424242,"{'neutral': 24, 'anger': 23, 'fear': 2, 'disgust': 9, 'surprise': 4, 'sadness': 3, 'joy': 1}","{'neutral': 13, 'positive': 16, 'negative': 37}"
UgxyBL2a5arqAw4bRI54AaABAg,fear,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
UgwZdXq5cueVzKrwZFh4AaABAg,neutral,neutral,3,3,1,3,1,{'neutral': 3},{'neutral': 3}
UgyUrNhlyEZT019uCDF4AaABAg,neutral,neutral,2,1,0.5,1,0.5,"{'neutral': 1, 'disgust': 1}","{'neutral': 1, 'positive': 1}"
UgzfMCjGVYBZnNrpXsR4AaABAg,anger,negative,12,6,0.5,8,0.666666667,"{'anger': 6, 'neutral': 5, 'fear': 1}","{'negative': 8, 'neutral': 2, 'positive': 2}"
UgxLcDTC6wFcAZ-pD1J4AaABAg,neutral,positive,1,0,0,0,0,{'fear': 1},{'neutral': 1}
Ugyj0yETD9EPwtL-mLJ4AaABAg,anger,negative,2,1,0.5,1,0.5,"{'anger': 1, 'disgust': 1}","{'negative': 1, 'neutral': 1}"
Ugza1XsHEC5CIQZf8x94AaABAg,neutral,neutral,1,0,0,0,0,{'disgust': 1},{'negative': 1}
Ugydn2bPDlcUAsqD-qx4AaABAg,neutral,positive,4,3,0.75,2,0.5,"{'neutral': 3, 'anger': 1}","{'neutral': 1, 'positive': 2, 'negative': 1}"
Ugyme5g6EjRnyLP0slZ4AaABAg,fear,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
Ugy1PZHi8GsKi1Rqb1V4AaABAg,anger,negative,1,0,0,1,1,{'disgust': 1},{'negative': 1}
UgwV5uyloH5t0iKajId4AaABAg,surprise,negative,24,1,0.041666667,7,0.291666667,"{'neutral': 9, 'disgust': 6, 'anger': 5, 'sadness': 1, 'fear': 1, 'joy': 1, 'surprise': 1}","{'neutral': 9, 'positive': 8, 'negative': 7}"
UgxPjfouV2KM8EDGKH14AaABAg,joy,positive,1,0,0,0,0,{'fear': 1},{'negative': 1}
UgyGuau0e5XwhOiNT9F4AaABAg,anger,neutral,2,0,0,2,1,"{'neutral': 1, 'fear': 1}",{'neutral': 2}
UgyMABf-xjMUJhbs5T94AaABAg,neutral,positive,4,2,0.5,1,0.25,"{'fear': 2, 'neutral': 2}","{'negative': 3, 'positive': 1}"
UgzAziVEKh2bKjdd0d94AaABAg,anger,neutral,2,0,0,1,0.5,"{'disgust': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
Ugzik8IbWq0MU9VN3g14AaABAg,neutral,positive,6,3,0.5,2,0.333333333,"{'neutral': 3, 'fear': 1, 'anger': 1, 'disgust': 1}","{'positive': 2, 'negative': 1, 'neutral': 3}"
Ugz26WSAFE4-eudvGyt4AaABAg,disgust,negative,7,1,0.142857143,6,0.857142857,"{'neutral': 3, 'disgust': 1, 'surprise': 2, 'anger': 1}","{'negative': 6, 'positive': 1}"
UgzziEFaJ4TzyttbxzF4AaABAg,disgust,negative,1,0,0,1,1,{'anger': 1},{'negative': 1}
Ugy1QkTfv-mV99iwHWt4AaABAg,anger,negative,8,0,0,7,0.875,"{'neutral': 3, 'fear': 2, 'surprise': 1, 'disgust': 2}","{'negative': 7, 'neutral': 1}"
UgxMk9ZkAV6eHl2PO5R4AaABAg,disgust,negative,16,1,0.0625,7,0.4375,"{'neutral': 8, 'fear': 3, 'surprise': 1, 'anger': 2, 'disgust': 1, 'joy': 1}","{'neutral': 7, 'negative': 7, 'positive': 2}"
UgzDrVfBCeCKhFolCc54AaABAg,joy,neutral,22,2,0.090909091,12,0.545454545,"{'neutral': 14, 'anger': 4, 'joy': 2, 'disgust': 1, 'fear': 1}","{'neutral': 12, 'negative': 8, 'positive': 2}"
Ugypyq4ks8rb2dVOTUt4AaABAg,joy,positive,6,0,0,2,0.333333333,"{'neutral': 2, 'anger': 1, 'disgust': 2, 'surprise': 1}","{'positive': 2, 'negative': 1, 'neutral': 3}"
UgzKq1xGITCbR5nO8cZ4AaABAg,neutral,neutral,9,3,0.333333333,2,0.222222222,"{'anger': 2, 'surprise': 2, 'neutral': 3, 'sadness': 1, 'fear': 1}","{'negative': 6, 'neutral': 2, 'positive': 1}"
UgxG6FAw-DvSBxt7st54AaABAg,neutral,positive,13,5,0.384615385,4,0.307692308,"{'anger': 4, 'fear': 1, 'surprise': 2, 'neutral': 5, 'joy': 1}","{'negative': 6, 'positive': 4, 'neutral': 3}"
Ugz7a-Sdpc5pRnqjhxJ4AaABAg,neutral,positive,20,9,0.45,7,0.35,"{'neutral': 9, 'anger': 3, 'disgust': 5, 'joy': 1, 'fear': 2}","{'positive': 7, 'negative': 7, 'neutral': 6}"
Ugw-wy9uLAkMCiM_g7t4AaABAg,fear,neutral,8,1,0.125,6,0.75,"{'neutral': 3, 'surprise': 3, 'fear': 1, 'disgust': 1}","{'neutral': 6, 'positive': 1, 'negative': 1}"
UgynnF6nlNGZMyWrzAt4AaABAg,neutral,neutral,31,14,0.451612903,13,0.419354839,"{'neutral': 14, 'fear': 4, 'surprise': 3, 'anger': 8, 'disgust': 1, 'joy': 1}","{'negative': 12, 'neutral': 13, 'positive': 6}"
UgzDtJ4uL9nZVNXeU7N4AaABAg,sadness,neutral,2,1,0.5,1,0.5,"{'neutral': 1, 'sadness': 1}","{'neutral': 1, 'negative': 1}"
Ugyf0DdPLy_Ns1B4LDx4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgwSQRLTFbzjjkuqmgp4AaABAg,anger,negative,5,1,0.2,4,0.8,"{'neutral': 3, 'anger': 1, 'surprise': 1}","{'negative': 4, 'neutral': 1}"
UgxAXWJpoP67tbW2eyB4AaABAg,neutral,neutral,2,1,0.5,1,0.5,"{'anger': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgwfUsD3CO3OPRBUial4AaABAg,fear,neutral,1,0,0,1,1,{'neutral': 1},{'neutral': 1}
UgySeoWJG9Jgv5IXrap4AaABAg,neutral,positive,2,0,0,0,0,"{'disgust': 1, 'surprise': 1}","{'neutral': 1, 'negative': 1}"
UgyUhzoYnje_OuQd5kN4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgxyekAWpvRSpp1P1Ml4AaABAg,surprise,positive,1,0,0,0,0,{'anger': 1},{'neutral': 1}
Ugyt9iuUYpqZJ9JJTm54AaABAg,sadness,positive,2,0,0,0,0,"{'anger': 1, 'disgust': 1}",{'negative': 2}
UgyJrvoww-Vj3ma4iLV4AaABAg,joy,positive,2,0,0,0,0,{'sadness': 2},{'negative': 2}
Ugxdemnjy7p_FHKGZf14AaABAg,disgust,neutral,1,1,1,0,0,{'disgust': 1},{'negative': 1}
Ugy2y6DdAeOMwh89fgJ4AaABAg,neutral,negative,2,2,1,0,0,{'neutral': 2},{'neutral': 2}
UgyGPoXn6wtDkdmP-Nh4AaABAg,neutral,positive,2,1,0.5,0,0,"{'disgust': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgxX808K8MA3G_Gy4v14AaABAg,surprise,negative,1,0,0,0,0,{'joy': 1},{'neutral': 1}
Ugx3yey-zOVntVPbKuZ4AaABAg,disgust,negative,4,1,0.25,1,0.25,"{'surprise': 1, 'anger': 2, 'disgust': 1}","{'positive': 3, 'negative': 1}"
Ugz74VM49VJTBxXrbLl4AaABAg,anger,neutral,4,2,0.5,2,0.5,"{'anger': 2, 'disgust': 1, 'neutral': 1}","{'neutral': 2, 'negative': 2}"
UgwHk19M5ISK3aTnj054AaABAg,anger,neutral,1,1,1,0,0,{'anger': 1},{'positive': 1}
UgzpmjGol7_vY2xNY5p4AaABAg,neutral,neutral,1,0,0,1,1,{'joy': 1},{'neutral': 1}
UgyXykZaNat5F9QLhEp4AaABAg,neutral,positive,2,0,0,2,1,{'anger': 2},{'positive': 2}
UgxW98VHIERK1tBcMep4AaABAg,sadness,negative,4,2,0.5,3,0.75,"{'sadness': 2, 'neutral': 2}","{'negative': 3, 'neutral': 1}"
UgzLA9dzd_rpOwjWTTZ4AaABAg,joy,positive,1,0,0,0,0,{'neutral': 1},{'negative': 1}
Ugx4HuSK_NHe70UlVXl4AaABAg,neutral,negative,2,0,0,1,0.5,{'anger': 2},"{'positive': 1, 'negative': 1}"
UgyQD9eup34AYPB37Pl4AaABAg,neutral,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgzVArbPsN_Eade8aLh4AaABAg,neutral,positive,5,3,0.6,2,0.4,"{'neutral': 3, 'anger': 2}","{'neutral': 1, 'negative': 2, 'positive': 2}"
UgxOEk9ohuIgswIqIpF4AaABAg,anger,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
UgxeS1lX66guepikrKh4AaABAg,neutral,neutral,1,1,1,1,1,{'neutral': 1},{'neutral': 1}
UgyXOHah2DYVA0zZiBV4AaABAg,neutral,positive,1,0,0,0,0,{'joy': 1},{'neutral': 1}
UgwJzd_UkptqM82GHNJ4AaABAg,joy,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
Ugyss4ofDZp_phrGxPp4AaABAg,sadness,neutral,2,0,0,1,0.5,"{'neutral': 1, 'joy': 1}","{'positive': 1, 'neutral': 1}"
Ugx2B5MQ5imgqIgm7J54AaABAg,fear,positive,2,1,0.5,0,0,"{'fear': 1, 'surprise': 1}",{'negative': 2}
Ugzt3HTExnTZ8lbxYXp4AaABAg,neutral,negative,1,1,1,0,0,{'neutral': 1},{'neutral': 1}
UgyGavjHXv1vlLpf-U14AaABAg,disgust,negative,1,0,0,1,1,{'sadness': 1},{'negative': 1}
Ugxc_XtrP6uy-cQZc2p4AaABAg,neutral,positive,2,2,1,0,0,{'neutral': 2},{'negative': 2}
Ugz6SMZvKf1KUs_0eu94AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgxXtCQTEPUixD2lrfV4AaABAg,anger,neutral,1,1,1,1,1,{'anger': 1},{'neutral': 1}
Ugw6OkhILgMVEgN1yBV4AaABAg,anger,negative,1,1,1,0,0,{'anger': 1},{'positive': 1}
Ugx56BzlUAqX_Qp_2mB4AaABAg,joy,positive,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgztrytbjuX6k1d1ahd4AaABAg,neutral,neutral,2,1,0.5,0,0,"{'neutral': 1, 'anger': 1}","{'negative': 1, 'positive': 1}"
UgzUPMt9_-jw_SU1EGZ4AaABAg,sadness,positive,1,0,0,1,1,{'neutral': 1},{'positive': 1}
UgxEzl1iPaVD4jcs2DN4AaABAg,joy,negative,1,0,0,0,0,{'neutral': 1},{'neutral': 1}
UgwoY90iy895uAHP38t4AaABAg,neutral,negative,1,0,0,1,1,{'fear': 1},{'negative': 1}
UgxKzy2E3t2Q1ZwWj-x4AaABAg,disgust,positive,66,18,0.272727273,15,0.227272727,"{'sadness': 2, 'disgust': 18, 'neutral': 17, 'anger': 24, 'joy': 3, 'surprise': 2}","{'negative': 35, 'positive': 15, 'neutral': 16}"
UgyHOBDejmROp2Tq2lV4AaABAg,anger,negative,7,2,0.285714286,4,0.571428571,"{'neutral': 4, 'anger': 2, 'surprise': 1}","{'negative': 4, 'neutral': 3}"
UgyFICKk8ftmqVgySk94AaABAg,anger,neutral,3,0,0,0,0,"{'fear': 1, 'surprise': 1, 'neutral': 1}","{'positive': 1, 'negative': 2}"
UgzTro2J3zlB4YJu0-14AaABAg,neutral,neutral,2,1,0.5,1,0.5,"{'anger': 1, 'neutral': 1}","{'negative': 1, 'neutral': 1}"
UgywBoc8mWLSvUhZMup4AaABAg,surprise,negative,5,1,0.2,4,0.8,"{'disgust': 2, 'sadness': 1, 'anger': 1, 'surprise': 1}","{'negative': 4, 'positive': 1}"
Ugw689YYRkIXDFItml54AaABAg,neutral,negative,1,0,0,0,0,{'disgust': 1},{'positive': 1}
Ugyq7cmwmjlMZ8-kyId4AaABAg,anger,negative,1,0,0,0,0,{'neutral': 1},{'positive': 1}
UgwUqiA4WE7ovOHzBEN4AaABAg,anger,neutral,2,1,0.5,0,0,"{'anger': 1, 'surprise': 1}","{'positive': 1, 'negative': 1}"
Ugw8VNdrcp7ekditK594AaABAg,disgust,negative,43,7,0.162790698,22,0.511627907,"{'anger': 6, 'neutral': 27, 'disgust': 7, 'surprise': 3}","{'negative': 22, 'neutral': 13, 'positive': 8}"
UgxNveis7BA-B_5M6ft4AaABAg,neutral,negative,1,1,1,1,1,{'neutral': 1},{'negative': 1}
UgzxDDZnYtIdW4hqhul4AaABAg,neutral,positive,1,0,0,0,0,{'surprise': 1},{'neutral': 1}
UgzQqL795Y4sXbgZdIB4AaABAg,anger,negative,8,4,0.5,5,0.625,"{'fear': 1, 'anger': 4, 'sadness': 1, 'surprise': 1, 'neutral': 1}","{'negative': 5, 'neutral': 1, 'positive': 2}"
UgwgxJPu618J5T5JJ8J4AaABAg,anger,negative,1,0,0,1,1,{'neutral': 1},{'negative': 1}
UgwLWRHTCu_pPtcyK-t4AaABAg,surprise,positive,1,0,0,0,0,{'anger': 1},{'negative': 1}
Ugwrn5R26jqPyGNIZ3B4AaABAg,neutral,neutral,1,0,0,0,0,{'anger': 1},{'negative': 1}
UgzRssi3DSXVIlq4-Hh4AaABAg,fear,negative,4,0,0,2,0.5,"{'anger': 1, 'neutral': 3}","{'negative': 2, 'positive': 2}"
UgzCsN6mZHTKyMuCLQ14AaABAg,fear,negative,2,0,0,0,0,"{'disgust': 1, 'neutral': 1}","{'positive': 1, 'neutral': 1}"
Ugwzyte4FT6w_Reuv6t4AaABAg,disgust,negative,2,0,0,1,0.5,{'neutral': 2},"{'negative': 1, 'neutral': 1}"
